DATE,DAY,MONTH,YEAR,Well,i,j,k,X,Y,Z,t,BWSAT
12/31/1983,31,12,1983,VW7,18,30,2,639500,5987500,2181,14,0.15
12/31/1983,31,12,1983,VW7,18,30,3,639500,5987500,2216,14,0.15
12/31/1983,31,12,1983,VW7,18,30,4,639500,5987500,2258,14,0.33
12/31/1983,31,12,1983,VW7,18,30,5,639500,5987500,2300,14,1.00
12/31/1983,31,12,1983,VW7,18,30,6,639500,5987500,2336,14,1.00
12/31/1983,31,12,1983,WI1,9,33,1,612500,5981500,2276,14,0.78
12/31/1983,31,12,1983,WI1,9,33,2,612500,5981500,2309,14,1.00
12/31/1983,31,12,1983,WI1,9,33,3,612500,5981500,2334,14,1.00
12/31/1983,31,12,1983,WI1,9,33,4,612500,5981500,2367,14,1.00
12/31/1983,31,12,1983,WI1,9,33,5,612500,5981500,2407,14,1.00
12/31/1983,31,12,1983,WI1,9,33,6,612500,5981500,2447,14,1.00
12/31/1983,31,12,1983,WI2,37,31,1,696500,5985500,2287,14,1.00
12/31/1983,31,12,1983,WI2,37,31,2,696500,5985500,2328,14,1.00
12/31/1983,31,12,1983,WI2,37,31,3,696500,5985500,2357,14,1.00
12/31/1983,31,12,1983,WI2,37,31,4,696500,5985500,2392,14,1.00
12/31/1983,31,12,1983,WI2,37,31,5,696500,5985500,2432,14,1.00
12/31/1983,31,12,1983,WI2,37,31,6,696500,5985500,2473,14,1.00
12/31/1983,31,12,1983,WI3,21,44,1,648500,5959500,2277,14,0.81
12/31/1983,31,12,1983,WI3,21,44,2,648500,5959500,2309,14,1.00
12/31/1983,31,12,1983,WI3,21,44,3,648500,5959500,2334,14,1.00
12/31/1983,31,12,1983,WI3,21,44,4,648500,5959500,2367,14,1.00
12/31/1983,31,12,1983,WI3,21,44,5,648500,5959500,2407,14,1.00
12/31/1983,31,12,1983,WI3,21,44,6,648500,5959500,2447,14,1.00
12/31/1983,31,12,1983,WI4,45,18,1,720500,6011500,2245,14,0.67
12/31/1983,31,12,1983,WI4,45,18,2,720500,6011500,2277,14,0.78
12/31/1983,31,12,1983,WI4,45,18,3,720500,6011500,2292,14,1.00
12/31/1983,31,12,1983,WI4,45,18,4,720500,6011500,2320,14,1.00
12/31/1983,31,12,1983,WI4,45,18,5,720500,6011500,2360,14,1.00
12/31/1983,31,12,1983,WI4,45,18,6,720500,6011500,2400,14,1.00
12/31/1983,31,12,1983,WI5,39,5,1,702500,6037500,2283,14,1.00
12/31/1983,31,12,1983,WI5,39,5,2,702500,6037500,2320,14,1.00
12/31/1983,31,12,1983,WI5,39,5,3,702500,6037500,2346,14,1.00
12/31/1983,31,12,1983,WI5,39,5,4,702500,6037500,2379,14,1.00
12/31/1983,31,12,1983,WI5,39,5,5,702500,6037500,2419,14,1.00
12/31/1983,31,12,1983,WI5,39,5,6,702500,6037500,2459,14,1.00
12/31/1983,31,12,1983,WI6,27,1,1,666500,6045500,2266,14,0.57
12/31/1983,31,12,1983,WI6,27,1,2,666500,6045500,2313,14,1.00
12/31/1983,31,12,1983,WI6,27,1,3,666500,6045500,2331,14,1.00
12/31/1983,31,12,1983,WI6,27,1,4,666500,6045500,2360,14,1.00
12/31/1983,31,12,1983,WI6,27,1,5,666500,6045500,2400,14,1.00
12/31/1983,31,12,1983,WI6,27,1,6,666500,6045500,2442,14,1.00
12/31/1983,31,12,1983,WI7,13,11,1,624500,6025500,2319,14,1.00
12/31/1983,31,12,1983,WI7,13,11,2,624500,6025500,2354,14,1.00
12/31/1983,31,12,1983,WI7,13,11,3,624500,6025500,2384,14,1.00
12/31/1983,31,12,1983,WI7,13,11,4,624500,6025500,2419,14,1.00
12/31/1983,31,12,1983,WI7,13,11,5,624500,6025500,2459,14,1.00
12/31/1983,31,12,1983,WI7,13,11,6,624500,6025500,2499,14,1.00
12/31/1983,31,12,1983,WI8,6,26,1,603500,5995500,2306,14,1.00
12/31/1983,31,12,1983,WI8,6,26,2,603500,5995500,2343,14,1.00
12/31/1983,31,12,1983,WI8,6,26,3,603500,5995500,2369,14,1.00
12/31/1983,31,12,1983,WI8,6,26,4,603500,5995500,2402,14,1.00
12/31/1983,31,12,1983,WI8,6,26,5,603500,5995500,2442,14,1.00
12/31/1983,31,12,1983,WI8,6,26,6,603500,5995500,2482,14,1.00
12/31/1984,31,12,1984,VW13,28,8,1,669500,6031500,2131,15,0.15
12/31/1984,31,12,1984,VW13,28,8,2,669500,6031500,2158,15,0.15
12/31/1984,31,12,1984,VW13,28,8,3,669500,6031500,2193,15,0.15
12/31/1984,31,12,1984,VW13,28,8,4,669500,6031500,2236,15,0.37
12/31/1984,31,12,1984,VW13,28,8,5,669500,6031500,2278,15,0.83
12/31/1984,31,12,1984,VW13,28,8,6,669500,6031500,2312,15,1.00
12/31/1984,31,12,1984,VW17,39,9,1,702500,6029500,2241,15,0.46
12/31/1984,31,12,1984,VW17,39,9,2,702500,6029500,2274,15,0.74
12/31/1984,31,12,1984,VW17,39,9,3,702500,6029500,2307,15,1.00
12/31/1984,31,12,1984,VW17,39,9,4,702500,6029500,2347,15,1.00
12/31/1984,31,12,1984,VW17,39,9,5,702500,6029500,2388,15,1.00
12/31/1984,31,12,1984,VW17,39,9,6,702500,6029500,2423,15,1.00
12/31/1984,31,12,1984,VW29,23,37,1,654500,5973500,2197,15,0.15
12/31/1984,31,12,1984,VW29,23,37,2,654500,5973500,2226,15,0.15
12/31/1984,31,12,1984,VW29,23,37,3,654500,5973500,2257,15,0.31
12/31/1984,31,12,1984,VW29,23,37,4,654500,5973500,2293,15,1.00
12/31/1984,31,12,1984,VW29,23,37,5,654500,5973500,2333,15,1.00
12/31/1984,31,12,1984,VW29,23,37,6,654500,5973500,2372,15,1.00
12/31/1984,31,12,1984,VW3,21,16,1,648500,6015500,2119,15,0.15
12/31/1984,31,12,1984,VW3,21,16,2,648500,6015500,2143,15,0.15
12/31/1984,31,12,1984,VW3,21,16,3,648500,6015500,2178,15,0.15
12/31/1984,31,12,1984,VW3,21,16,4,648500,6015500,2219,15,0.15
12/31/1984,31,12,1984,VW3,21,16,5,648500,6015500,2248,15,0.53
12/31/1984,31,12,1984,VW3,21,16,6,648500,6015500,2259,15,0.70
12/31/1984,31,12,1984,VW37,25,14,1,660500,6019500,2079,15,0.15
12/31/1984,31,12,1984,VW37,25,14,2,660500,6019500,2088,15,0.15
12/31/1984,31,12,1984,VW37,25,14,3,660500,6019500,2095,15,0.15
12/31/1984,31,12,1984,VW37,25,14,4,660500,6019500,#N/A,15,0.00
12/31/1984,31,12,1984,VW37,25,14,5,660500,6019500,#N/A,15,0.00
12/31/1984,31,12,1984,VW37,25,14,6,660500,6019500,#N/A,15,0.00
12/31/1984,31,12,1984,VW8,28,38,1,669500,5971500,2202,15,0.15
12/31/1984,31,12,1984,VW8,28,38,2,669500,5971500,2231,15,0.15
12/31/1984,31,12,1984,VW8,28,38,3,669500,5971500,2262,15,0.39
12/31/1984,31,12,1984,VW8,28,38,4,669500,5971500,2297,15,1.00
12/31/1984,31,12,1984,VW8,28,38,5,669500,5971500,2337,15,1.00
12/31/1984,31,12,1984,VW8,28,38,6,669500,5971500,2377,15,1.00
12/31/1984,31,12,1984,WI1,9,33,1,612500,5981500,2276,15,0.78
12/31/1984,31,12,1984,WI1,9,33,2,612500,5981500,2309,15,1.00
12/31/1984,31,12,1984,WI1,9,33,3,612500,5981500,2334,15,1.00
12/31/1984,31,12,1984,WI1,9,33,4,612500,5981500,2367,15,1.00
12/31/1984,31,12,1984,WI1,9,33,5,612500,5981500,2407,15,1.00
12/31/1984,31,12,1984,WI1,9,33,6,612500,5981500,2447,15,1.00
12/31/1984,31,12,1984,WI2,37,31,1,696500,5985500,2287,15,1.00
12/31/1984,31,12,1984,WI2,37,31,2,696500,5985500,2328,15,1.00
12/31/1984,31,12,1984,WI2,37,31,3,696500,5985500,2357,15,1.00
12/31/1984,31,12,1984,WI2,37,31,4,696500,5985500,2392,15,1.00
12/31/1984,31,12,1984,WI2,37,31,5,696500,5985500,2432,15,1.00
12/31/1984,31,12,1984,WI2,37,31,6,696500,5985500,2473,15,1.00
12/31/1984,31,12,1984,WI3,21,44,1,648500,5959500,2277,15,0.81
12/31/1984,31,12,1984,WI3,21,44,2,648500,5959500,2309,15,1.00
12/31/1984,31,12,1984,WI3,21,44,3,648500,5959500,2334,15,1.00
12/31/1984,31,12,1984,WI3,21,44,4,648500,5959500,2367,15,1.00
12/31/1984,31,12,1984,WI3,21,44,5,648500,5959500,2407,15,1.00
12/31/1984,31,12,1984,WI3,21,44,6,648500,5959500,2447,15,1.00
12/31/1984,31,12,1984,WI4,45,18,1,720500,6011500,2245,15,0.67
12/31/1984,31,12,1984,WI4,45,18,2,720500,6011500,2277,15,0.78
12/31/1984,31,12,1984,WI4,45,18,3,720500,6011500,2292,15,1.00
12/31/1984,31,12,1984,WI4,45,18,4,720500,6011500,2320,15,1.00
12/31/1984,31,12,1984,WI4,45,18,5,720500,6011500,2360,15,1.00
12/31/1984,31,12,1984,WI4,45,18,6,720500,6011500,2400,15,1.00
12/31/1984,31,12,1984,WI5,39,5,1,702500,6037500,2283,15,1.00
12/31/1984,31,12,1984,WI5,39,5,2,702500,6037500,2320,15,1.00
12/31/1984,31,12,1984,WI5,39,5,3,702500,6037500,2346,15,1.00
12/31/1984,31,12,1984,WI5,39,5,4,702500,6037500,2379,15,1.00
12/31/1984,31,12,1984,WI5,39,5,5,702500,6037500,2419,15,1.00
12/31/1984,31,12,1984,WI5,39,5,6,702500,6037500,2459,15,1.00
12/31/1984,31,12,1984,WI6,27,1,1,666500,6045500,2266,15,0.58
12/31/1984,31,12,1984,WI6,27,1,2,666500,6045500,2313,15,1.00
12/31/1984,31,12,1984,WI6,27,1,3,666500,6045500,2331,15,1.00
12/31/1984,31,12,1984,WI6,27,1,4,666500,6045500,2360,15,1.00
12/31/1984,31,12,1984,WI6,27,1,5,666500,6045500,2400,15,1.00
12/31/1984,31,12,1984,WI6,27,1,6,666500,6045500,2442,15,1.00
12/31/1984,31,12,1984,WI7,13,11,1,624500,6025500,2319,15,1.00
12/31/1984,31,12,1984,WI7,13,11,2,624500,6025500,2354,15,1.00
12/31/1984,31,12,1984,WI7,13,11,3,624500,6025500,2384,15,1.00
12/31/1984,31,12,1984,WI7,13,11,4,624500,6025500,2419,15,1.00
12/31/1984,31,12,1984,WI7,13,11,5,624500,6025500,2459,15,1.00
12/31/1984,31,12,1984,WI7,13,11,6,624500,6025500,2499,15,1.00
12/31/1984,31,12,1984,WI8,6,26,1,603500,5995500,2306,15,1.00
12/31/1984,31,12,1984,WI8,6,26,2,603500,5995500,2343,15,1.00
12/31/1984,31,12,1984,WI8,6,26,3,603500,5995500,2369,15,1.00
12/31/1984,31,12,1984,WI8,6,26,4,603500,5995500,2402,15,1.00
12/31/1984,31,12,1984,WI8,6,26,5,603500,5995500,2442,15,1.00
12/31/1984,31,12,1984,WI8,6,26,6,603500,5995500,2482,15,1.00
12/31/1985,31,12,1985,VW1,33,28,1,684500,5991500,2135,16,0.15
12/31/1985,31,12,1985,VW1,33,28,2,684500,5991500,2163,16,0.15
12/31/1985,31,12,1985,VW1,33,28,3,684500,5991500,2198,16,0.15
12/31/1985,31,12,1985,VW1,33,28,4,684500,5991500,2240,16,0.37
12/31/1985,31,12,1985,VW1,33,28,5,684500,5991500,2283,16,1.00
12/31/1985,31,12,1985,VW1,33,28,6,684500,5991500,2320,16,1.00
12/31/1985,31,12,1985,WI1,9,33,1,612500,5981500,2276,16,0.78
12/31/1985,31,12,1985,WI1,9,33,2,612500,5981500,2309,16,1.00
12/31/1985,31,12,1985,WI1,9,33,3,612500,5981500,2334,16,1.00
12/31/1985,31,12,1985,WI1,9,33,4,612500,5981500,2367,16,1.00
12/31/1985,31,12,1985,WI1,9,33,5,612500,5981500,2407,16,1.00
12/31/1985,31,12,1985,WI1,9,33,6,612500,5981500,2447,16,1.00
12/31/1985,31,12,1985,WI2,37,31,1,696500,5985500,2287,16,1.00
12/31/1985,31,12,1985,WI2,37,31,2,696500,5985500,2328,16,1.00
12/31/1985,31,12,1985,WI2,37,31,3,696500,5985500,2357,16,1.00
12/31/1985,31,12,1985,WI2,37,31,4,696500,5985500,2392,16,1.00
12/31/1985,31,12,1985,WI2,37,31,5,696500,5985500,2432,16,1.00
12/31/1985,31,12,1985,WI2,37,31,6,696500,5985500,2473,16,1.00
12/31/1985,31,12,1985,WI3,21,44,1,648500,5959500,2277,16,0.81
12/31/1985,31,12,1985,WI3,21,44,2,648500,5959500,2309,16,1.00
12/31/1985,31,12,1985,WI3,21,44,3,648500,5959500,2334,16,1.00
12/31/1985,31,12,1985,WI3,21,44,4,648500,5959500,2367,16,1.00
12/31/1985,31,12,1985,WI3,21,44,5,648500,5959500,2407,16,1.00
12/31/1985,31,12,1985,WI3,21,44,6,648500,5959500,2447,16,1.00
12/31/1985,31,12,1985,WI4,45,18,1,720500,6011500,2245,16,0.67
12/31/1985,31,12,1985,WI4,45,18,2,720500,6011500,2277,16,0.78
12/31/1985,31,12,1985,WI4,45,18,3,720500,6011500,2292,16,1.00
12/31/1985,31,12,1985,WI4,45,18,4,720500,6011500,2320,16,1.00
12/31/1985,31,12,1985,WI4,45,18,5,720500,6011500,2360,16,1.00
12/31/1985,31,12,1985,WI4,45,18,6,720500,6011500,2400,16,1.00
12/31/1985,31,12,1985,WI5,39,5,1,702500,6037500,2283,16,1.00
12/31/1985,31,12,1985,WI5,39,5,2,702500,6037500,2320,16,1.00
12/31/1985,31,12,1985,WI5,39,5,3,702500,6037500,2346,16,1.00
12/31/1985,31,12,1985,WI5,39,5,4,702500,6037500,2379,16,1.00
12/31/1985,31,12,1985,WI5,39,5,5,702500,6037500,2419,16,1.00
12/31/1985,31,12,1985,WI5,39,5,6,702500,6037500,2459,16,1.00
12/31/1985,31,12,1985,WI6,27,1,1,666500,6045500,2266,16,0.58
12/31/1985,31,12,1985,WI6,27,1,2,666500,6045500,2313,16,1.00
12/31/1985,31,12,1985,WI6,27,1,3,666500,6045500,2331,16,1.00
12/31/1985,31,12,1985,WI6,27,1,4,666500,6045500,2360,16,1.00
12/31/1985,31,12,1985,WI6,27,1,5,666500,6045500,2400,16,1.00
12/31/1985,31,12,1985,WI6,27,1,6,666500,6045500,2442,16,1.00
12/31/1985,31,12,1985,WI7,13,11,1,624500,6025500,2319,16,1.00
12/31/1985,31,12,1985,WI7,13,11,2,624500,6025500,2354,16,1.00
12/31/1985,31,12,1985,WI7,13,11,3,624500,6025500,2384,16,1.00
12/31/1985,31,12,1985,WI7,13,11,4,624500,6025500,2419,16,1.00
12/31/1985,31,12,1985,WI7,13,11,5,624500,6025500,2459,16,1.00
12/31/1985,31,12,1985,WI7,13,11,6,624500,6025500,2499,16,1.00
12/31/1985,31,12,1985,WI8,6,26,1,603500,5995500,2306,16,1.00
12/31/1985,31,12,1985,WI8,6,26,2,603500,5995500,2343,16,1.00
12/31/1985,31,12,1985,WI8,6,26,3,603500,5995500,2369,16,1.00
12/31/1985,31,12,1985,WI8,6,26,4,603500,5995500,2402,16,1.00
12/31/1985,31,12,1985,WI8,6,26,5,603500,5995500,2442,16,1.00
12/31/1985,31,12,1985,WI8,6,26,6,603500,5995500,2482,16,1.00
12/31/1986,31,12,1986,WI1,9,33,1,612500,5981500,2276,17,0.78
12/31/1986,31,12,1986,WI1,9,33,2,612500,5981500,2309,17,1.00
12/31/1986,31,12,1986,WI1,9,33,3,612500,5981500,2334,17,1.00
12/31/1986,31,12,1986,WI1,9,33,4,612500,5981500,2367,17,1.00
12/31/1986,31,12,1986,WI1,9,33,5,612500,5981500,2407,17,1.00
12/31/1986,31,12,1986,WI1,9,33,6,612500,5981500,2447,17,1.00
12/31/1986,31,12,1986,WI2,37,31,1,696500,5985500,2287,17,1.00
12/31/1986,31,12,1986,WI2,37,31,2,696500,5985500,2328,17,1.00
12/31/1986,31,12,1986,WI2,37,31,3,696500,5985500,2357,17,1.00
12/31/1986,31,12,1986,WI2,37,31,4,696500,5985500,2392,17,1.00
12/31/1986,31,12,1986,WI2,37,31,5,696500,5985500,2432,17,1.00
12/31/1986,31,12,1986,WI2,37,31,6,696500,5985500,2473,17,1.00
12/31/1986,31,12,1986,WI3,21,44,1,648500,5959500,2277,17,0.81
12/31/1986,31,12,1986,WI3,21,44,2,648500,5959500,2309,17,1.00
12/31/1986,31,12,1986,WI3,21,44,3,648500,5959500,2334,17,1.00
12/31/1986,31,12,1986,WI3,21,44,4,648500,5959500,2367,17,1.00
12/31/1986,31,12,1986,WI3,21,44,5,648500,5959500,2407,17,1.00
12/31/1986,31,12,1986,WI3,21,44,6,648500,5959500,2447,17,1.00
12/31/1986,31,12,1986,WI4,45,18,1,720500,6011500,2245,17,0.67
12/31/1986,31,12,1986,WI4,45,18,2,720500,6011500,2277,17,0.78
12/31/1986,31,12,1986,WI4,45,18,3,720500,6011500,2292,17,1.00
12/31/1986,31,12,1986,WI4,45,18,4,720500,6011500,2320,17,1.00
12/31/1986,31,12,1986,WI4,45,18,5,720500,6011500,2360,17,1.00
12/31/1986,31,12,1986,WI4,45,18,6,720500,6011500,2400,17,1.00
12/31/1986,31,12,1986,WI5,39,5,1,702500,6037500,2283,17,1.00
12/31/1986,31,12,1986,WI5,39,5,2,702500,6037500,2320,17,1.00
12/31/1986,31,12,1986,WI5,39,5,3,702500,6037500,2346,17,1.00
12/31/1986,31,12,1986,WI5,39,5,4,702500,6037500,2379,17,1.00
12/31/1986,31,12,1986,WI5,39,5,5,702500,6037500,2419,17,1.00
12/31/1986,31,12,1986,WI5,39,5,6,702500,6037500,2459,17,1.00
12/31/1986,31,12,1986,WI6,27,1,1,666500,6045500,2266,17,0.58
12/31/1986,31,12,1986,WI6,27,1,2,666500,6045500,2313,17,1.00
12/31/1986,31,12,1986,WI6,27,1,3,666500,6045500,2331,17,1.00
12/31/1986,31,12,1986,WI6,27,1,4,666500,6045500,2360,17,1.00
12/31/1986,31,12,1986,WI6,27,1,5,666500,6045500,2400,17,1.00
12/31/1986,31,12,1986,WI6,27,1,6,666500,6045500,2442,17,1.00
12/31/1986,31,12,1986,WI7,13,11,1,624500,6025500,2319,17,1.00
12/31/1986,31,12,1986,WI7,13,11,2,624500,6025500,2354,17,1.00
12/31/1986,31,12,1986,WI7,13,11,3,624500,6025500,2384,17,1.00
12/31/1986,31,12,1986,WI7,13,11,4,624500,6025500,2419,17,1.00
12/31/1986,31,12,1986,WI7,13,11,5,624500,6025500,2459,17,1.00
12/31/1986,31,12,1986,WI7,13,11,6,624500,6025500,2499,17,1.00
12/31/1986,31,12,1986,WI8,6,26,1,603500,5995500,2306,17,1.00
12/31/1986,31,12,1986,WI8,6,26,2,603500,5995500,2343,17,1.00
12/31/1986,31,12,1986,WI8,6,26,3,603500,5995500,2369,17,1.00
12/31/1986,31,12,1986,WI8,6,26,4,603500,5995500,2402,17,1.00
12/31/1986,31,12,1986,WI8,6,26,5,603500,5995500,2442,17,1.00
12/31/1986,31,12,1986,WI8,6,26,6,603500,5995500,2482,17,1.00
12/31/1987,31,12,1987,VW13,28,8,1,669500,6031500,2131,18,0.15
12/31/1987,31,12,1987,VW13,28,8,2,669500,6031500,2158,18,0.15
12/31/1987,31,12,1987,VW13,28,8,3,669500,6031500,2193,18,0.15
12/31/1987,31,12,1987,VW13,28,8,4,669500,6031500,2236,18,0.44
12/31/1987,31,12,1987,VW13,28,8,5,669500,6031500,2278,18,0.82
12/31/1987,31,12,1987,VW13,28,8,6,669500,6031500,2312,18,1.00
12/31/1987,31,12,1987,VW19,42,22,1,711500,6003500,2215,18,0.15
12/31/1987,31,12,1987,VW19,42,22,2,711500,6003500,2237,18,0.17
12/31/1987,31,12,1987,VW19,42,22,3,711500,6003500,2259,18,0.67
12/31/1987,31,12,1987,VW19,42,22,4,711500,6003500,2290,18,1.00
12/31/1987,31,12,1987,VW19,42,22,5,711500,6003500,2330,18,1.00
12/31/1987,31,12,1987,VW19,42,22,6,711500,6003500,2370,18,1.00
12/31/1987,31,12,1987,VW24,30,31,1,675500,5985500,2137,18,0.15
12/31/1987,31,12,1987,VW24,30,31,2,675500,5985500,2165,18,0.15
12/31/1987,31,12,1987,VW24,30,31,3,675500,5985500,2200,18,0.15
12/31/1987,31,12,1987,VW24,30,31,4,675500,5985500,2242,18,0.45
12/31/1987,31,12,1987,VW24,30,31,5,675500,5985500,2284,18,1.00
12/31/1987,31,12,1987,VW24,30,31,6,675500,5985500,2318,18,1.00
12/31/1987,31,12,1987,VW27,30,33,1,675500,5981500,2144,18,0.15
12/31/1987,31,12,1987,VW27,30,33,2,675500,5981500,2171,18,0.15
12/31/1987,31,12,1987,VW27,30,33,3,675500,5981500,2206,18,0.15
12/31/1987,31,12,1987,VW27,30,33,4,675500,5981500,2249,18,0.44
12/31/1987,31,12,1987,VW27,30,33,5,675500,5981500,2291,18,1.00
12/31/1987,31,12,1987,VW27,30,33,6,675500,5981500,2325,18,1.00
12/31/1987,31,12,1987,VW28,24,32,1,657500,5983500,2139,18,0.15
12/31/1987,31,12,1987,VW28,24,32,2,657500,5983500,2167,18,0.15
12/31/1987,31,12,1987,VW28,24,32,3,657500,5983500,2202,18,0.15
12/31/1987,31,12,1987,VW28,24,32,4,657500,5983500,2245,18,0.41
12/31/1987,31,12,1987,VW28,24,32,5,657500,5983500,2287,18,1.00
12/31/1987,31,12,1987,VW28,24,32,6,657500,5983500,2320,18,1.00
12/31/1987,31,12,1987,VW9,13,20,1,624500,6007500,2176,18,0.15
12/31/1987,31,12,1987,VW9,13,20,2,624500,6007500,2205,18,0.15
12/31/1987,31,12,1987,VW9,13,20,3,624500,6007500,2237,18,0.37
12/31/1987,31,12,1987,VW9,13,20,4,624500,6007500,2275,18,0.72
12/31/1987,31,12,1987,VW9,13,20,5,624500,6007500,2316,18,1.00
12/31/1987,31,12,1987,VW9,13,20,6,624500,6007500,2354,18,1.00
12/31/1987,31,12,1987,WI1,9,33,1,612500,5981500,2276,18,0.78
12/31/1987,31,12,1987,WI1,9,33,2,612500,5981500,2309,18,1.00
12/31/1987,31,12,1987,WI1,9,33,3,612500,5981500,2334,18,1.00
12/31/1987,31,12,1987,WI1,9,33,4,612500,5981500,2367,18,1.00
12/31/1987,31,12,1987,WI1,9,33,5,612500,5981500,2407,18,1.00
12/31/1987,31,12,1987,WI1,9,33,6,612500,5981500,2447,18,1.00
12/31/1987,31,12,1987,WI2,37,31,1,696500,5985500,2287,18,1.00
12/31/1987,31,12,1987,WI2,37,31,2,696500,5985500,2328,18,1.00
12/31/1987,31,12,1987,WI2,37,31,3,696500,5985500,2357,18,1.00
12/31/1987,31,12,1987,WI2,37,31,4,696500,5985500,2392,18,1.00
12/31/1987,31,12,1987,WI2,37,31,5,696500,5985500,2432,18,1.00
12/31/1987,31,12,1987,WI2,37,31,6,696500,5985500,2473,18,1.00
12/31/1987,31,12,1987,WI3,21,44,1,648500,5959500,2277,18,0.81
12/31/1987,31,12,1987,WI3,21,44,2,648500,5959500,2309,18,1.00
12/31/1987,31,12,1987,WI3,21,44,3,648500,5959500,2334,18,1.00
12/31/1987,31,12,1987,WI3,21,44,4,648500,5959500,2367,18,1.00
12/31/1987,31,12,1987,WI3,21,44,5,648500,5959500,2407,18,1.00
12/31/1987,31,12,1987,WI3,21,44,6,648500,5959500,2447,18,1.00
12/31/1987,31,12,1987,WI4,45,18,1,720500,6011500,2245,18,0.68
12/31/1987,31,12,1987,WI4,45,18,2,720500,6011500,2277,18,0.78
12/31/1987,31,12,1987,WI4,45,18,3,720500,6011500,2292,18,1.00
12/31/1987,31,12,1987,WI4,45,18,4,720500,6011500,2320,18,1.00
12/31/1987,31,12,1987,WI4,45,18,5,720500,6011500,2360,18,1.00
12/31/1987,31,12,1987,WI4,45,18,6,720500,6011500,2400,18,1.00
12/31/1987,31,12,1987,WI5,39,5,1,702500,6037500,2283,18,1.00
12/31/1987,31,12,1987,WI5,39,5,2,702500,6037500,2320,18,1.00
12/31/1987,31,12,1987,WI5,39,5,3,702500,6037500,2346,18,1.00
12/31/1987,31,12,1987,WI5,39,5,4,702500,6037500,2379,18,1.00
12/31/1987,31,12,1987,WI5,39,5,5,702500,6037500,2419,18,1.00
12/31/1987,31,12,1987,WI5,39,5,6,702500,6037500,2459,18,1.00
12/31/1987,31,12,1987,WI6,27,1,1,666500,6045500,2266,18,0.59
12/31/1987,31,12,1987,WI6,27,1,2,666500,6045500,2313,18,1.00
12/31/1987,31,12,1987,WI6,27,1,3,666500,6045500,2331,18,1.00
12/31/1987,31,12,1987,WI6,27,1,4,666500,6045500,2360,18,1.00
12/31/1987,31,12,1987,WI6,27,1,5,666500,6045500,2400,18,1.00
12/31/1987,31,12,1987,WI6,27,1,6,666500,6045500,2442,18,1.00
12/31/1987,31,12,1987,WI7,13,11,1,624500,6025500,2319,18,1.00
12/31/1987,31,12,1987,WI7,13,11,2,624500,6025500,2354,18,1.00
12/31/1987,31,12,1987,WI7,13,11,3,624500,6025500,2384,18,1.00
12/31/1987,31,12,1987,WI7,13,11,4,624500,6025500,2419,18,1.00
12/31/1987,31,12,1987,WI7,13,11,5,624500,6025500,2459,18,1.00
12/31/1987,31,12,1987,WI7,13,11,6,624500,6025500,2499,18,1.00
12/31/1987,31,12,1987,WI8,6,26,1,603500,5995500,2306,18,1.00
12/31/1987,31,12,1987,WI8,6,26,2,603500,5995500,2343,18,1.00
12/31/1987,31,12,1987,WI8,6,26,3,603500,5995500,2369,18,1.00
12/31/1987,31,12,1987,WI8,6,26,4,603500,5995500,2402,18,1.00
12/31/1987,31,12,1987,WI8,6,26,5,603500,5995500,2442,18,1.00
12/31/1987,31,12,1987,WI8,6,26,6,603500,5995500,2482,18,1.00
12/31/1988,31,12,1988,VW2,25,10,1,660500,6027500,2121,19,0.15
12/31/1988,31,12,1988,VW2,25,10,2,660500,6027500,2146,19,0.15
12/31/1988,31,12,1988,VW2,25,10,3,660500,6027500,2181,19,0.15
12/31/1988,31,12,1988,VW2,25,10,4,660500,6027500,2224,19,0.18
12/31/1988,31,12,1988,VW2,25,10,5,660500,6027500,2265,19,0.67
12/31/1988,31,12,1988,VW2,25,10,6,660500,6027500,2296,19,0.97
12/31/1988,31,12,1988,VW28,24,32,1,657500,5983500,2139,19,0.15
12/31/1988,31,12,1988,VW28,24,32,2,657500,5983500,2167,19,0.15
12/31/1988,31,12,1988,VW28,24,32,3,657500,5983500,2202,19,0.15
12/31/1988,31,12,1988,VW28,24,32,4,657500,5983500,2245,19,0.43
12/31/1988,31,12,1988,VW28,24,32,5,657500,5983500,2287,19,1.00
12/31/1988,31,12,1988,VW28,24,32,6,657500,5983500,2320,19,1.00
12/31/1988,31,12,1988,VW35,13,26,1,624500,5995500,2186,19,0.15
12/31/1988,31,12,1988,VW35,13,26,2,624500,5995500,2215,19,0.15
12/31/1988,31,12,1988,VW35,13,26,3,624500,5995500,2246,19,0.29
12/31/1988,31,12,1988,VW35,13,26,4,624500,5995500,2283,19,1.00
12/31/1988,31,12,1988,VW35,13,26,5,624500,5995500,2323,19,1.00
12/31/1988,31,12,1988,VW35,13,26,6,624500,5995500,2362,19,1.00
12/31/1988,31,12,1988,VW6,37,18,1,696500,6011500,2146,19,0.15
12/31/1988,31,12,1988,VW6,37,18,2,696500,6011500,2174,19,0.15
12/31/1988,31,12,1988,VW6,37,18,3,696500,6011500,2209,19,0.15
12/31/1988,31,12,1988,VW6,37,18,4,696500,6011500,2251,19,0.46
12/31/1988,31,12,1988,VW6,37,18,5,696500,6011500,2294,19,1.00
12/31/1988,31,12,1988,VW6,37,18,6,696500,6011500,2328,19,1.00
12/31/1988,31,12,1988,WI1,9,33,1,612500,5981500,2276,19,0.78
